"Game","Year","Genre","Publisher","na_sales","eu_sales","jp_sales","other_sales","global_sales","log_na_sales","log_eu_sales","log_jp_sales","log_other_sales","log_global_sales"
"Dead Island Definitive Collection","2016","Action","Deep Silver",0.09,0.08,0.03,0.03,0.23,0.0861776962410524,0.0769610411361284,0.0295588022415444,0.0295588022415444,0.207014169384326
"Metal Gear Survive","2018","Action","Konami Digital Entertainment",0.08,0.06,0.05,0.03,0.23,0.0769610411361284,0.0582689081239758,0.048790164169432,0.0295588022415444,0.207014169384326
"Singstar Celebration","2017","Music","Sony Interactive Entertainment",0.04,0.15,0,0.03,0.23,0.0392207131532813,0.139761942375159,0,0.0295588022415444,0.207014169384326
"Dead by Daylight","2017","Action","505 Games",0.11,0.06,0.02,0.04,0.22,0.104360015324243,0.0582689081239758,0.0198026272961797,0.0392207131532813,0.198850858745165
"Attack on Titan 2","2018","Action","Koei Tecmo",0.09,0.04,0.06,0.03,0.22,0.0861776962410524,0.0392207131532813,0.0582689081239758,0.0295588022415444,0.198850858745165
"The Wolf Among Us","2014","Adventure","Telltale Games",0.11,0.07,0,0.04,0.22,0.104360015324243,0.0676586484738149,0,0.0392207131532813,0.198850858745165
"Micro Machines: World Series","2017","Racing","Codemasters",0.03,0.16,0,0.03,0.22,0.0295588022415444,0.148420005118273,0,0.0295588022415444,0.198850858745165
"Bladestorm: Nightmare","2015","Action","Tecmo Koei",0.11,0.04,0.03,0.03,0.22,0.104360015324243,0.0392207131532813,0.0295588022415444,0.0295588022415444,0.198850858745165
"Zombie Army Trilogy","2015","Shooter","Rebellion Developments",0.06,0.13,0,0.03,0.22,0.0582689081239758,0.122217632724249,0,0.0295588022415444,0.198850858745165
"Outlast Trinity","2017","Action","Warner Bros. Interactive Entertainment",0.09,0.09,0,0.04,0.22,0.0861776962410524,0.0861776962410524,0,0.0392207131532813,0.198850858745165
"EVE: Valkyrie","2016","Shooter","Sony Interactive Entertainment",0.11,0.06,0,0.04,0.21,0.104360015324243,0.0582689081239758,0,0.0392207131532813,0.19062035960865
"Senran Kagura: Peach Beach Splash","2017","Action","PQube",0.09,0.02,0.08,0.02,0.21,0.0861776962410524,0.0198026272961797,0.0769610411361284,0.0198026272961797,0.19062035960865
"Ys VIII: Lacrimosa of Dana","2017","Role-Playing","NIS America",0.08,0.04,0.08,0.02,0.21,0.0769610411361284,0.0392207131532813,0.0769610411361284,0.0198026272961797,0.19062035960865
"Bound By Flame","2014","Action","Focus Home Interactive",0.08,0.09,0,0.04,0.21,0.0769610411361284,0.0861776962410524,0,0.0392207131532813,0.19062035960865
"NBA Live 16","2015","Sports","EA Sports",0.13,0.05,0,0.04,0.21,0.122217632724249,0.048790164169432,0,0.0392207131532813,0.19062035960865
"7 Days to Die","2016","Action","Telltale Games",0.09,0.08,0,0.03,0.21,0.0861776962410524,0.0769610411361284,0,0.0295588022415444,0.19062035960865
"Dynasty Warriors 8: Empires","2014","Misc","Tecmo Koei",0.07,0.07,0.04,0.03,0.21,0.0676586484738149,0.0676586484738149,0.0392207131532813,0.0295588022415444,0.19062035960865
"Dragon's Dogma","2017","Role-Playing","Capcom",0.07,0.07,0.03,0.03,0.21,0.0676586484738149,0.0676586484738149,0.0295588022415444,0.0295588022415444,0.19062035960865
"Godzilla (2015)","2014","Action","Namco Bandai Games",0.11,0.03,0.03,0.03,0.2,0.104360015324243,0.0295588022415444,0.0295588022415444,0.0295588022415444,0.182321556793955
"Eagle Flight","2016","Adventure","Ubisoft",0.09,0.08,0,0.03,0.2,0.0861776962410524,0.0769610411361284,0,0.0295588022415444,0.182321556793955
"Agents of Mayhem","2017","Action","Deep Silver",0.08,0.08,0,0.03,0.2,0.0769610411361284,0.0769610411361284,0,0.0295588022415444,0.182321556793955
"MotoGP 14 ","2014","Racing","Milestone S.r.l.",0.05,0.11,0,0.03,0.2,0.048790164169432,0.104360015324243,0,0.0295588022415444,0.182321556793955
"Elite: Dangerous","2017","Simulation","Frontier Developments",0.06,0.1,0,0.03,0.19,0.0582689081239758,0.0953101798043249,0,0.0295588022415444,0.173953307123438
"Singstar: Ultimate Party","2014","Music","Sony Computer Entertainment",0,0.16,0,0.03,0.19,0,0.148420005118273,0,0.0295588022415444,0.173953307123438
"Toukiden Kiwami","2015","Action","Tecmo Koei",0.06,0.07,0.03,0.03,0.19,0.0582689081239758,0.0676586484738149,0.0295588022415444,0.0295588022415444,0.173953307123438
"Batman: A Telltale Game Series","2016","Adventure","Telltale Games",0.09,0.07,0,0.03,0.19,0.0861776962410524,0.0676586484738149,0,0.0295588022415444,0.173953307123438
"The Surge","2017","Action","Koch Media",0.07,0.08,0.01,0.03,0.19,0.0676586484738149,0.0769610411361284,0.00995033085316809,0.0295588022415444,0.173953307123438
"MotoGP 15","2015","Racing","Milestone S.r.l.",0,0.13,0.04,0.02,0.18,0,0.122217632724249,0.0392207131532813,0.0198026272961797,0.165514438477573
"Resident Evil: Revelations","2017","Action","Capcom",0.06,0.06,0.04,0.02,0.18,0.0582689081239758,0.0582689081239758,0.0392207131532813,0.0198026272961797,0.165514438477573
"Senran Kagura: Estival Versus","2015","Action","Marvelous Interactive",0.08,0,0.09,0.02,0.18,0.0769610411361284,0,0.0861776962410524,0.0198026272961797,0.165514438477573
"Back to the Future: The Game","2015","Adventure","Telltale Games",0.1,0.05,0,0.03,0.18,0.0953101798043249,0.048790164169432,0,0.0295588022415444,0.165514438477573
"The Walking Dead - The Telltale Series: A New Frontier","2017","Adventure","Warner Bros. Interactive Entertainment",0.11,0.04,0,0.03,0.17,0.104360015324243,0.0392207131532813,0,0.0295588022415444,0.157003748809665
"Resident Evil 6","2016","Shooter","Capcom",0.1,0,0.05,0.02,0.17,0.0953101798043249,0,0.048790164169432,0.0198026272961797,0.157003748809665
"Final Fantasy XIV: Heavensward","2015","MMO","Square Enix",0,0.09,0.06,0.02,0.17,0,0.0861776962410524,0.0582689081239758,0.0198026272961797,0.157003748809665
"Final Fantasy XIV: Stormblood","2017","MMO","Square Enix",0.05,0.06,0.04,0.02,0.17,0.048790164169432,0.0582689081239758,0.0392207131532813,0.0198026272961797,0.157003748809665
"Guilty Gear Xrd: Sign","2014","Fighting","Arc System Works",0.11,0,0.04,0.02,0.17,0.104360015324243,0,0.0392207131532813,0.0198026272961797,0.157003748809665
"Prototype: Biohazard Bundle","2016","Action","Activision",0.14,0,0,0.03,0.17,0.131028262406404,0,0,0.0295588022415444,0.157003748809665
"BlazBlue Central Fiction","2016","Fighting","PQube",0.1,0,0.05,0.02,0.17,0.0953101798043249,0,0.048790164169432,0.0198026272961797,0.157003748809665
"MXGP 3: The Official Motocross Videogame","2017","Racing","Milestone",0.06,0.08,0,0.03,0.17,0.0582689081239758,0.0769610411361284,0,0.0295588022415444,0.157003748809665
"Ride 2","2016","Racing","Milestone S.r.l",0.07,0.06,0.01,0.03,0.16,0.0676586484738149,0.0582689081239758,0.00995033085316809,0.0295588022415444,0.148420005118273
"Dead Rising 4","2017","Action-Adventure","Capcom",0.08,0.05,0,0.03,0.16,0.0769610411361284,0.048790164169432,0,0.0295588022415444,0.148420005118273
"Putty Squad","2013","Platform","System 3",0.06,0.07,0,0.03,0.16,0.0582689081239758,0.0676586484738149,0,0.0295588022415444,0.148420005118273
"Digimon Story: Cyber Sleuth - Hacker's Memory","2017","Role-Playing","Namco Bandai Games",0.05,0.05,0.04,0.02,0.16,0.048790164169432,0.048790164169432,0.0392207131532813,0.0198026272961797,0.148420005118273
"Battlezone","2016","Action","Sony Interactive Entertainment",0.09,0.04,0,0.03,0.16,0.0861776962410524,0.0392207131532813,0,0.0295588022415444,0.148420005118273
"Naruto Shippuden: Ultimate Ninja Storm Legacy","2017","Fighting","Namco Bandai Games",0.07,0.04,0.03,0.02,0.16,0.0676586484738149,0.0392207131532813,0.0295588022415444,0.0198026272961797,0.148420005118273
"Berserk and the Band of the Hawk","2016","Action","Tecmo Koei",0.07,0.02,0.05,0.02,0.16,0.0676586484738149,0.0198026272961797,0.048790164169432,0.0198026272961797,0.148420005118273
"BlazBlue: Chrono Phantasma Extend","2015","Fighting","PQube",0.08,0.04,0.02,0.02,0.16,0.0769610411361284,0.0392207131532813,0.0198026272961797,0.0198026272961797,0.148420005118273
"Pillars of Eternity","2017","Role-Playing","Paradox Interactive ",0.11,0.02,0,0.03,0.16,0.104360015324243,0.0198026272961797,0,0.0295588022415444,0.148420005118273
"Valkyria: Azure Revolution","2017","Role-Playing","Deep Silver",0.04,0.03,0.07,0.02,0.16,0.0392207131532813,0.0295588022415444,0.0676586484738149,0.0198026272961797,0.148420005118273
"Gravity Rush Remastered","2015","Action-Adventure","Sony Computer Entertainment",0.02,0.06,0.05,0.02,0.16,0.0198026272961797,0.0582689081239758,0.048790164169432,0.0198026272961797,0.148420005118273
"Psycho-Pass: Mandatory Happiness","2016","Visual Novel","NIS America",0.1,0.02,0,0.03,0.15,0.0953101798043249,0.0198026272961797,0,0.0295588022415444,0.139761942375159
"Brothers: A Tale of Two Sons","2015","Adventure","505 Games",0.04,0.09,0,0.02,0.15,0.0392207131532813,0.0861776962410524,0,0.0198026272961797,0.139761942375159
"Warriors Orochi 3","2014","Action","Tecmo Koei",0.04,0.05,0.04,0.02,0.15,0.0392207131532813,0.048790164169432,0.0392207131532813,0.0198026272961797,0.139761942375159
"Wasteland 2","2015","Role-Playing","Deep Silver",0.1,0,0.03,0.02,0.15,0.0953101798043249,0,0.0295588022415444,0.0198026272961797,0.139761942375159
"Atelier Sophie: The Alchemist of the Mysterious Book","2015","Role-Playing","Tecmo Koei",0.04,0.03,0.07,0.01,0.15,0.0392207131532813,0.0295588022415444,0.0676586484738149,0.00995033085316809,0.139761942375159
"NASCAR Heat Evolution","2016","Racing","Dusenberry Martin Racing",0.12,0,0,0.03,0.15,0.113328685307003,0,0,0.0295588022415444,0.139761942375159
"Yakuza: Ishin","2014","Adventure","Sega",0,0,0.15,0,0.15,0,0,0.139761942375159,0,0.139761942375159
"Toukiden 2","2016","Action","Tecmo Koei",0.04,0,0.1,0.01,0.15,0.0392207131532813,0,0.0953101798043249,0.00995033085316809,0.139761942375159
"Song of the Deep","2016","Action","Insomniac Games",0.12,0,0,0.03,0.15,0.113328685307003,0,0,0.0295588022415444,0.139761942375159
"Super Robot Wars V","2017","Role-Playing","Namco Bandai Games",0,0,0.15,0,0.15,0,0,0.139761942375159,0,0.139761942375159
"Blue Reflection: Maboroshi ni Mau - Shoujo no Ken","2017","Role-Playing","Tecmo Koei",0.07,0,0.06,0.02,0.14,0.0676586484738149,0,0.0582689081239758,0.0198026272961797,0.131028262406404
"Yonmegami Online: Cyber Dimension Neptune","2017","Role-Playing","Idea Factory International",0.06,0,0.07,0.01,0.14,0.0582689081239758,0,0.0676586484738149,0.00995033085316809,0.131028262406404
"Grand Kingdom","2015","Role-Playing","NIS America",0.08,0,0.04,0.02,0.14,0.0769610411361284,0,0.0392207131532813,0.0198026272961797,0.131028262406404
"Arslan: The Warriors of Legend","2016","Action","Tecmo Koei",0.03,0.04,0.06,0.01,0.14,0.0295588022415444,0.0392207131532813,0.0582689081239758,0.00995033085316809,0.131028262406404
"Pro Cycling Manager 2016","2016","Sports","Focus Home Interactive",0,0.12,0,0.02,0.14,0,0.113328685307003,0,0.0198026272961797,0.131028262406404
"Shovel Knight","2015","Platform","Yacht Club Games",0.08,0.04,0,0.02,0.14,0.0769610411361284,0.0392207131532813,0,0.0198026272961797,0.131028262406404
"Adventure Time: Finn & Jake Investigations","2015","Action","Little Orbit",0.07,0.05,0,0.02,0.14,0.0676586484738149,0.048790164169432,0,0.0198026272961797,0.131028262406404
"Guilty Gear Xrd -Revelator-","2016","Fighting","PQube",0.06,0,0.07,0.01,0.14,0.0582689081239758,0,0.0676586484738149,0.00995033085316809,0.131028262406404
"We Happy Few","2018","Action-Adventure","Gearbox Software",0.08,0.04,0,0.02,0.14,0.0769610411361284,0.0392207131532813,0,0.0198026272961797,0.131028262406404
"Rocksmith 2014 Edition Remastered","2016","Music","Ubisoft",0.11,0,0,0.03,0.14,0.104360015324243,0,0,0.0295588022415444,0.131028262406404
"The Crew: Wild Run","2015","Racing","Ubisoft",0,0.12,0,0.02,0.14,0,0.113328685307003,0,0.0198026272961797,0.131028262406404
"MXGP 2","2016","Racing","Milestone S.r.l.",0.05,0.06,0,0.02,0.14,0.048790164169432,0.0582689081239758,0,0.0198026272961797,0.131028262406404
"MotoGP 17","2017","Racing","Koch Media",0.04,0.07,0,0.02,0.14,0.0392207131532813,0.0676586484738149,0,0.0198026272961797,0.131028262406404
"Fairy Fencer F: Advent Dark Force","2015","Role-Playing","Idea Factory International",0.06,0,0.06,0.01,0.14,0.0582689081239758,0,0.0582689081239758,0.00995033085316809,0.131028262406404
"Samurai Warriors 4-II","2015","Action","Tecmo Koei",0.04,0.02,0.07,0.01,0.13,0.0392207131532813,0.0198026272961797,0.0676586484738149,0.00995033085316809,0.122217632724249
"The Golf Club","2014","Sports","Ravenscourt",0.09,0.02,0,0.02,0.13,0.0861776962410524,0.0198026272961797,0,0.0198026272961797,0.122217632724249
"Hatsune Miku: Project Diva X","2016","Music","Sega",0.08,0,0.04,0.02,0.13,0.0769610411361284,0,0.0392207131532813,0.0198026272961797,0.122217632724249
"NASCAR Heat 2","2017","Racing","505 Games",0.11,0,0,0.02,0.13,0.104360015324243,0,0,0.0198026272961797,0.122217632724249
"Bulletstorm: Full Clip Edition","2017","Shooter","Gearbox Software",0.05,0.06,0,0.02,0.13,0.048790164169432,0.0582689081239758,0,0.0198026272961797,0.122217632724249
"Valentino Rossi: The Game","2016","Racing","Namco Bandai Games",0.05,0.05,0,0.02,0.13,0.048790164169432,0.048790164169432,0,0.0198026272961797,0.122217632724249
"Golf Club 2","2017","Sports","Maximum Games",0.05,0.06,0,0.02,0.13,0.048790164169432,0.0582689081239758,0,0.0198026272961797,0.122217632724249
"Akiba's Trip 2","2014","Action","Acquire",0.09,0,0.02,0.02,0.13,0.0861776962410524,0,0.0198026272961797,0.0198026272961797,0.122217632724249
"Rugby 15","2015","Sports","Bigben Interactive",0.05,0.06,0,0.02,0.13,0.048790164169432,0.0582689081239758,0,0.0198026272961797,0.122217632724249
"Utawarerumono: Futari no Hakuoro","2016","Visual Novel","Atlus",0.05,0,0.07,0.01,0.13,0.048790164169432,0,0.0676586484738149,0.00995033085316809,0.122217632724249
"The Legend of Heroes: Trails of Cold Steel III","2017","Role-Playing","Nihon Falcom Corporation",0,0,0.13,0,0.13,0,0,0.122217632724249,0,0.122217632724249
"Utawarerumono: Itsuwari no Kamen","2015","Adventure","Deep Silver",0.05,0,0.07,0.01,0.13,0.048790164169432,0,0.0676586484738149,0.00995033085316809,0.122217632724249
"The Inpatient","2018","Action","Sony Interactive Entertainment",0.06,0.05,0,0.02,0.13,0.0582689081239758,0.048790164169432,0,0.0198026272961797,0.122217632724249
"Don Bradman Cricket 14","2015","Sports","Tru Blu Entertainment",0.01,0.09,0,0.02,0.13,0.00995033085316809,0.0861776962410524,0,0.0198026272961797,0.122217632724249
"Sword Art Online: Hollow Fragment","2015","Role-Playing","Namco Bandai Games",0,0.11,0,0.02,0.12,0,0.104360015324243,0,0.0198026272961797,0.113328685307003
"Teenage Mutant Ninja Turtles: Mutants in Manhattan","2016","Action","Activision",0.07,0.03,0,0.02,0.12,0.0676586484738149,0.0295588022415444,0,0.0198026272961797,0.113328685307003
"Job Simulator","2017","Simulation","Sony Interactive Entertainment",0.1,0,0,0.02,0.12,0.0953101798043249,0,0,0.0198026272961797,0.113328685307003
"Portal Knights","2017","Role-Playing","505 Games",0.02,0.05,0.03,0.01,0.12,0.0198026272961797,0.048790164169432,0.0295588022415444,0.00995033085316809,0.113328685307003
"Samurai Warriors 4: Empires","2015","Action","Tecmo Koei",0.03,0.01,0.07,0.01,0.12,0.0295588022415444,0.00995033085316809,0.0676586484738149,0.00995033085316809,0.113328685307003
"Danganronpa 1o2 Reload","2017","Adventure","NIS America",0.08,0,0.02,0.02,0.12,0.0769610411361284,0,0.0198026272961797,0.0198026272961797,0.113328685307003
"God Eater 2: Rage Burst","2015","Role-Playing","Namco Bandai Games",0,0.01,0.11,0,0.12,0,0.00995033085316809,0.104360015324243,0,0.113328685307003
"America's Greatest Game Shows: Wheel of Fortune & Jeopardy!","2017","Misc","Ubisoft",0.1,0,0,0.02,0.12,0.0953101798043249,0,0,0.0198026272961797,0.113328685307003
"Marvel's Guardians of the Galaxy: The Telltale Series","2017","Adventure","Warner Bros. Interactive Entertainment",0.06,0.04,0,0.02,0.12,0.0582689081239758,0.0392207131532813,0,0.0198026272961797,0.113328685307003
"Digimon Story: Cyber Sleuth","2016","Role-Playing","Namco Bandai Games",0,0.1,0,0.02,0.11,0,0.0953101798043249,0,0.0198026272961797,0.104360015324243
"Constructor HD","2017","Strategy","System 3",0.09,0,0,0.02,0.11,0.0861776962410524,0,0,0.0198026272961797,0.104360015324243
"Minecraft: Story Mode - Season Two","2017","Adventure","Telltale Games",0.09,0,0,0.02,0.11,0.0861776962410524,0,0,0.0198026272961797,0.104360015324243
"Darksiders: Warmastered Edition","2016","Action-Adventure","THQ Nordic",0.07,0.02,0,0.02,0.11,0.0676586484738149,0.0198026272961797,0,0.0198026272961797,0.104360015324243
"Mighty No. 9","2016","Platform","Deep Silver",0.09,0,0,0.02,0.11,0.0861776962410524,0,0,0.0198026272961797,0.104360015324243
"The Invisible Hours","2017","Adventure","GameTrust",0.09,0,0,0.02,0.11,0.0861776962410524,0,0,0.0198026272961797,0.104360015324243
"Monster Energy Supercross - The Official Videogame","2018","Racing","Milestone S.r.l.",0.08,0.01,0,0.02,0.11,0.0769610411361284,0.00995033085316809,0,0.0198026272961797,0.104360015324243
"The Idolmaster: Platinum Stars","2016","Simulation","Namco Bandai Games",0,0,0.11,0,0.11,0,0,0.104360015324243,0,0.104360015324243
"The Witch and the Hundred Knight","2015","Role-Playing","NIS America",0.03,0.01,0.06,0.01,0.11,0.0295588022415444,0.00995033085316809,0.0582689081239758,0.00995033085316809,0.104360015324243
"SD Gundam G Generation Genesis","2016","Strategy","Namco Bandai Games",0,0,0.11,0,0.11,0,0,0.104360015324243,0,0.104360015324243
"Rime","2017","Adventure","Grey Box",0.02,0.07,0,0.02,0.11,0.0198026272961797,0.0676586484738149,0,0.0198026272961797,0.104360015324243
"Super Robot Wars OG: The Moon Dwellers","2016","Misc","Namco Bandai Games",0,0,0.11,0,0.11,0,0,0.104360015324243,0,0.104360015324243
"Gundam Breaker 3","2016","Action","Namco Bandai Games",0,0,0.11,0,0.11,0,0,0.104360015324243,0,0.104360015324243
"Earth Defense Force 2025.1: The Shadow of New Despair","2015","Shooter","D3Publisher",0,0,0.11,0,0.11,0,0,0.104360015324243,0,0.104360015324243
"Shadow Warrior (2013)","2014","Shooter","Devolver Digital",0,0.09,0,0.02,0.11,0,0.0861776962410524,0,0.0198026272961797,0.104360015324243
"Assassin's Creed Chronicles","2016","Action","Ubisoft",0.02,0.05,0.02,0.01,0.11,0.0198026272961797,0.048790164169432,0.0198026272961797,0.00995033085316809,0.104360015324243
"Mega Man Legacy Collection","2016","Platform","Capcom",0.09,0,0,0.02,0.11,0.0861776962410524,0,0,0.0198026272961797,0.104360015324243
"Pac-Man Championship Edition 2 + Arcade Game Series","2017","Action","Namco Bandai Games",0.08,0,0,0.02,0.1,0.0769610411361284,0,0,0.0198026272961797,0.0953101798043249
"Tokyo Xanadu eX+","2016","Role-Playing","Nihon Falcom Corporation",0.05,0,0.05,0.01,0.1,0.048790164169432,0,0.048790164169432,0.00995033085316809,0.0953101798043249
"Stardew Valley","2017","Simulation","505 Games",0.04,0.04,0,0.02,0.1,0.0392207131532813,0.0392207131532813,0,0.0198026272961797,0.0953101798043249
"Romance of the Three Kingdoms 13","2015","Action","Tecmo Koei",0.03,0,0.06,0.01,0.1,0.0295588022415444,0,0.0582689081239758,0.00995033085316809,0.0953101798043249
"Musou Stars","2017","Action","Tecmo Koei",0.03,0,0.06,0.01,0.1,0.0295588022415444,0,0.0582689081239758,0.00995033085316809,0.0953101798043249
"Mega Man Legacy Collection 2","2017","Action","Capcom",0.06,0,0.02,0.01,0.1,0.0582689081239758,0,0.0198026272961797,0.00995033085316809,0.0953101798043249
"Final Fantasy XIV Online Complete Edition","2017","MMO","Square Enix",0.07,0,0.02,0.02,0.1,0.0676586484738149,0,0.0198026272961797,0.0198026272961797,0.0953101798043249
"Devil May Cry 4","2015","Action","Capcom",0.01,0,0.09,0,0.1,0.00995033085316809,0,0.0861776962410524,0,0.0953101798043249
"Puyo Puyo Tetris","2014","Puzzle","Sega",0.05,0.03,0,0.02,0.1,0.048790164169432,0.0295588022415444,0,0.0198026272961797,0.0953101798043249
"Natural Doctrine","2014","Role-Playing","NIS America",0.05,0.02,0.02,0.01,0.1,0.048790164169432,0.0198026272961797,0.0198026272961797,0.00995033085316809,0.0953101798043249
"Sudden Strike 4","2017","Strategy","Kalypso Media",0.05,0.03,0.01,0.02,0.1,0.048790164169432,0.0295588022415444,0.00995033085316809,0.0198026272961797,0.0953101798043249
"Accel World vs. Sword Art Online: Millennium Twilight","2017","Action","Namco Bandai Games",0,0.03,0.06,0.01,0.1,0,0.0295588022415444,0.0582689081239758,0.00995033085316809,0.0953101798043249
"Wolfenstein The Two Pack","2017","Shooter","Bethesda Softworks",0.08,0,0,0.02,0.1,0.0769610411361284,0,0,0.0198026272961797,0.0953101798043249
"Guilty Gear Xrd REV 2","2017","Fighting","PQube",0.04,0.01,0.03,0.01,0.1,0.0392207131532813,0.00995033085316809,0.0295588022415444,0.00995033085316809,0.0953101798043249
"Ultra Street Fighter IV","N/A","Fighting","",0,0.08,0,0.01,0.1,0,0.0769610411361284,0,0.00995033085316809,0.0953101798043249
"Let's Sing 2016","2015","Music","Ravenscourt",0.08,0,0,0.02,0.1,0.0769610411361284,0,0,0.0198026272961797,0.0953101798043249
"Resident Evil 4 HD","2016","Action-Adventure","Capcom",0.07,0,0.01,0.02,0.1,0.0676586484738149,0,0.00995033085316809,0.0198026272961797,0.0953101798043249
"Nights of Azure 2","2017","Action","Tecmo Koei",0.04,0,0.04,0.01,0.09,0.0392207131532813,0,0.0392207131532813,0.00995033085316809,0.0861776962410524
"The Technomancer","2016","Role-Playing","Focus Home Interactive",0.04,0.04,0,0.02,0.09,0.0392207131532813,0.0392207131532813,0,0.0198026272961797,0.0861776962410524
"Nights of Azure","2015","Action","Tecmo Koei",0.04,0.04,0,0.02,0.09,0.0392207131532813,0.0392207131532813,0,0.0198026272961797,0.0861776962410524
"Taiko no Tatsujin: Drum Session!","2017","Music","Namco Bandai Games",0,0,0.09,0,0.09,0,0,0.0861776962410524,0,0.0861776962410524
"Nobunaga's Ambition: Sphere of Influence - Sengoku Risshiden","2016","Strategy","Tecmo Koei",0.03,0,0.06,0.01,0.09,0.0295588022415444,0,0.0582689081239758,0.00995033085316809,0.0861776962410524
"Grand Ages: Medieval","2015","Strategy","Kalypso Media",0,0.05,0.03,0.01,0.09,0,0.048790164169432,0.0295588022415444,0.00995033085316809,0.0861776962410524
"Rugby League Live 4","2017","Sports","Tru Blu Entertainment",0,0.08,0,0.01,0.09,0,0.0769610411361284,0,0.00995033085316809,0.0861776962410524
"Toy Soldiers: War Chest","2015","Action","Ubisoft",0.07,0,0,0.02,0.09,0.0676586484738149,0,0,0.0198026272961797,0.0861776962410524
"God Eater Resurrection","2015","Action","Namco Bandai Games",0,0,0.09,0,0.09,0,0,0.0861776962410524,0,0.0861776962410524
"Paragon","2016","Action","Sony Interactive Entertainment",0.07,0,0,0.02,0.09,0.0676586484738149,0,0,0.0198026272961797,0.0861776962410524
"Summon Night 6: Lost Borders","2016","Role-Playing","Gaijinworks",0.03,0,0.05,0.01,0.09,0.0295588022415444,0,0.048790164169432,0.00995033085316809,0.0861776962410524
"Black Rose Valkyrie","2016","Role-Playing","Idea Factory International",0.04,0,0.04,0.01,0.09,0.0392207131532813,0,0.0392207131532813,0.00995033085316809,0.0861776962410524
"Duke Nukem 3D: 20th Anniversary World Tour","2016","Shooter","Gearbox Software",0.07,0,0,0.02,0.09,0.0676586484738149,0,0,0.0198026272961797,0.0861776962410524
"ATV Drift & Tricks","2017","Racing","Funbox Media",0.07,0,0,0.02,0.09,0.0676586484738149,0,0,0.0198026272961797,0.0861776962410524
"Yoru no Nai Kuni","2015","Role-Playing","Tecmo Koei",0,0,0.09,0,0.09,0,0,0.0861776962410524,0,0.0861776962410524
"Lara Croft and the Temple of Osiris","2014","Action","Square Enix",0,0.07,0,0.01,0.09,0,0.0676586484738149,0,0.00995033085316809,0.0861776962410524
"Dragon's Dogma Online","N/A","Role-Playing","",0,0,0.09,0,0.09,0,0,0.0861776962410524,0,0.0861776962410524
"Ghostbusters (2016)","2016","Action","Activision",0.07,0,0,0.02,0.08,0.0676586484738149,0,0,0.0198026272961797,0.0769610411361284
"Agatha Christie's The ABC Murders","2016","Adventure","Microids",0.05,0.02,0,0.02,0.08,0.048790164169432,0.0198026272961797,0,0.0198026272961797,0.0769610411361284
"Shantae: Half-Genie Hero","2016","Platform","Xseed Games",0.06,0,0.01,0.01,0.08,0.0582689081239758,0,0.00995033085316809,0.00995033085316809,0.0769610411361284
"Earth Defense Force 4.1: The Shadow of New Despair","2015","Shooter","PQube",0.05,0.02,0,0.01,0.08,0.048790164169432,0.0198026272961797,0,0.00995033085316809,0.0769610411361284
"The Sexy Brutale","2017","Adventure","Badland Studio",0.05,0.02,0,0.01,0.08,0.048790164169432,0.0198026272961797,0,0.00995033085316809,0.0769610411361284
"Legend of Kay","2015","Action","Nordic Games",0.03,0.03,0,0.01,0.08,0.0295588022415444,0.0295588022415444,0,0.00995033085316809,0.0769610411361284
"Hasbro Family Fun Pack Conquest Edition","2016","Misc","Ubisoft",0.07,0,0,0.02,0.08,0.0676586484738149,0,0,0.0198026272961797,0.0769610411361284
"Loading Human","2016","Adventure","Maximum Games",0.05,0.02,0,0.01,0.08,0.048790164169432,0.0198026272961797,0,0.00995033085316809,0.0769610411361284
"Rapala Fishing Pro Series","2017","Simulation","GameMill",0.06,0,0,0.02,0.08,0.0582689081239758,0,0,0.0198026272961797,0.0769610411361284
"Atelier Firis: The Alchemist of the Mysterious Journey","2016","Role-Playing","Tecmo Koei",0.02,0,0.05,0.01,0.08,0.0198026272961797,0,0.048790164169432,0.00995033085316809,0.0769610411361284
"Dead Rising","2016","Action","Capcom",0.04,0,0.02,0.01,0.08,0.0392207131532813,0,0.0198026272961797,0.00995033085316809,0.0769610411361284
"Assetto Corsa","2016","Racing","505 Games",0,0.06,0.01,0.01,0.08,0,0.0582689081239758,0.00995033085316809,0.00995033085316809,0.0769610411361284
"Akiba's Beat","2016","Action","PQube",0.05,0,0.01,0.01,0.08,0.048790164169432,0,0.00995033085316809,0.00995033085316809,0.0769610411361284
"WRC 6","2016","Racing","PQube",0.03,0.02,0.01,0.01,0.08,0.0295588022415444,0.0198026272961797,0.00995033085316809,0.00995033085316809,0.0769610411361284
"God Wars: Future Past","2017","Role-Playing","NIS America",0.03,0.01,0.02,0.01,0.07,0.0295588022415444,0.00995033085316809,0.0198026272961797,0.00995033085316809,0.0676586484738149
"Resident Evil 5 HD","2016","Action","Capcom",0.05,0,0.01,0.01,0.07,0.048790164169432,0,0.00995033085316809,0.00995033085316809,0.0676586484738149
"The Witch and the Hundred Knights 2","2017","Role-Playing","Nippon Ichi Software",0.03,0,0.03,0.01,0.07,0.0295588022415444,0,0.0295588022415444,0.00995033085316809,0.0676586484738149
"Samurai Warriors: Sanada Maru","2016","Action","Tecmo Koei",0.02,0,0.05,0.01,0.07,0.0198026272961797,0,0.048790164169432,0.00995033085316809,0.0676586484738149
